V1,V2,V3,V4,V5,V6,V7,Classification
0.000674811,0.015023644,-0.001380269,0.873434875,0.38387621,0.868268842,0.375990738,0
-1.39E-05,0.110613339,0.00776848,0.747754419,0.44534795,0.731701139,0.440724355,0
-0.000480564,0.059854969,-0.009830473,0.738484336,0.373611716,0.735001851,0.369324867,0
0.830453619,0.918692028,0.823169884,0.996938196,0.964416547,0.810315575,0.500653673,1
0.666723565,0.834837476,0.295383523,0.95123374,0.424245351,0.788472888,0.362711087,1
0.003212273,0.223753187,0.009981998,0.75968211,0.463623521,0.751702686,0.471939687,0
-2.33E-05,0.036931036,-0.015273115,0.813780224,0.394834021,0.848061692,0.418459704,0
-0.000399919,0.134452544,0.004950767,0.851422377,0.376771629,0.819523466,0.349950254,0
0.51165617,0.880208801,0.514300621,0.990077048,0.823581795,0.933345105,0.626160471,1
0.538777682,0.776872707,0.415877361,0.944530672,0.487277953,0.887697772,0.583036459,1
0.633317888,0.761129197,0.438436638,0.992033808,0.731169397,0.962119644,0.466371781,1
0.512785635,0.712989778,0.299577673,0.85753056,0.528980291,0.700786679,0.367000659,1
0.339189809,0.54287555,0.302886053,0.838077993,0.556575741,0.820293115,0.396906389,1
0.784701311,0.9050679,0.78053311,0.990243496,0.955813157,0.696267466,0.444850579,1
0.848281397,0.906780458,0.627141835,0.989231904,0.698372328,0.970439875,0.362616746,1
0.023357655,0.187692163,-0.038039727,0.680495551,0.413787739,0.818423939,0.436382874,0
-0.013562403,0.140709197,0.026742657,0.901043406,0.464447984,0.876851957,0.41626156,0
-0.010175872,0.275719756,-0.03158288,0.543019269,0.287302059,0.516347261,0.280338601,0
0.575544658,0.895761834,0.526069867,0.988375128,0.859887373,0.901371977,0.673313379,1
0.352739791,0.765596814,0.51116492,0.942066728,0.631453654,0.790654586,0.274926694,1
0.68309427,0.739502075,0.410116531,0.990161076,0.423017964,0.871712421,0.431895442,1
0.157389493,0.452079215,0.127736536,0.787638733,0.475949765,0.721699449,0.380607118,1
0.508235871,0.730959987,0.546903773,0.921728442,0.678827022,0.885347359,0.433172876,1
0.569581765,0.910694464,0.544826165,0.992728844,0.84387199,0.915887694,0.630199151,1
0.576464448,0.88592431,0.370855805,0.925947717,0.530260351,0.844391805,0.470979943,1
0.379547263,0.781465128,0.335880855,0.983848324,0.662974915,0.893511343,0.525564523,1
0.273606664,0.64428602,0.330946831,0.932407342,0.686152817,0.806165185,0.468506209,1
0.575573304,0.824882763,0.52637411,0.847860134,0.452853852,0.733888729,0.412084716,1
0.516798116,0.866536033,0.545625299,0.993716814,0.910419116,0.984946418,0.657439008,1
0.578648483,0.879033174,0.508551496,0.996426657,0.849428417,0.941808231,0.494670648,1
0.682421662,0.914303223,0.566442289,0.956552873,0.600729412,0.659597148,0.428392099,1
0.33834532,0.638786616,0.231365888,0.844519681,0.592939261,0.765322013,0.343995005,1
0.009301999,0.096577816,0.010207159,0.8946231,0.392126233,0.880847745,0.40092907,1
0.528219652,0.747839871,0.514315797,0.995750279,0.88407437,0.988451625,0.671416253,1
0.474291939,0.645932492,0.415180334,0.973927306,0.669185133,0.956827582,0.38823609,1
0.426784991,0.717162446,0.424885053,0.919717644,0.760431365,0.880827805,0.538462733,1
0.502590741,0.766862577,0.215943037,0.972155001,0.488238458,0.870262889,0.528209987,1
0.487921425,0.719640431,0.48641891,0.933893294,0.397968556,0.496083187,0.251008438,1
0.660080395,0.781827419,0.641801494,0.995584108,0.859076158,0.955955247,0.611487744,1
0.874795568,0.908345393,0.759241957,0.989018299,0.853876732,0.638561128,0.310697563,1
0.032343562,0.182919592,-0.012703839,0.734485034,0.299955622,0.663818745,0.346371442,0
-0.010885437,0.287560348,-0.014167499,0.807026,0.345717895,0.836132666,0.325702396,0
-0.020414968,0.136633673,-0.01971855,0.664622437,0.29555074,0.594199973,0.330576077,0
0.754495784,0.91035329,0.711362778,0.99446105,0.938045469,0.856514171,0.553429921,1
0.809941463,0.900286719,0.678268073,0.96578527,0.870742219,0.836431079,0.382018585,1
0.015434415,0.081573213,0.008592203,0.621237944,0.29769365,0.619106385,0.269595516,0
-0.002511974,0.170956081,-0.02308445,0.609948194,0.322191955,0.522349126,0.320110954,0
-0.012872728,0.099075413,0.004082537,0.688217224,0.343222563,0.666665881,0.361299067,0
0.907634503,0.957887825,0.828160263,0.997503232,0.983425314,0.835239024,0.463624934,1
0.486588325,0.741041771,0.316694208,0.957408331,0.553313637,0.635063214,0.337536889,1
0.039771601,0.253071443,0.027433374,0.747167191,0.324072151,0.664907563,0.337811476,0
-0.005899342,0.023067765,-0.025963021,0.537528898,0.245908675,0.573664527,0.238054572,0
-0.029403426,0.096777343,-0.027411774,0.786595953,0.310440187,0.717952275,0.323127011,0
0.51940855,0.821890978,0.478187808,0.96411765,0.624343098,0.915224544,0.543004482,1
0.507067739,0.688161346,0.350754088,0.993681889,0.704607769,0.907710176,0.582404906,1
0.572202186,0.919612941,0.611723929,0.994663795,0.773927265,0.81354486,0.551287686,1
0.569925073,0.690275006,0.412485164,0.844828916,0.509871521,0.572777285,0.329900516,1
0.153190743,0.370667499,0.128081182,0.849416663,0.468534189,0.786334326,0.359239364,1
0.705717852,0.906227969,0.668594878,0.995624373,0.956042525,0.959732066,0.708260452,1
0.640433479,0.810967578,0.467904033,0.986039225,0.818999252,0.914222932,0.390295816,1
0.585276175,0.822886028,0.478254684,0.935772002,0.561431408,0.828080472,0.32123683,1
0.002350928,0.036629679,0.001870933,0.88200493,0.338365175,0.878963154,0.311688659,0
-0.001484298,0.023019028,-0.003610722,0.65048618,0.278527944,0.649283629,0.26568777,0
0.646167628,0.758499474,0.610319052,0.996672786,0.882169927,0.959493969,0.631600404,1
0.748435895,0.912035064,0.677785007,0.979625356,0.840731736,0.783324233,0.444546983,1
0.346708881,0.504481115,0.179135302,0.827035178,0.569805559,0.747851061,0.43604445,0
-0.070863486,0.110656697,-0.167485641,0.634195279,0.448394494,0.811896402,0.460800244,1
0.470126931,0.678436611,0.464388504,0.951808925,0.673651095,0.661539932,0.378476496,1
0.508439176,0.883109577,0.527527028,0.988625501,0.831031051,0.921154077,0.623013458,1
0.564715384,0.802826483,0.426280086,0.907866853,0.528210133,0.858747436,0.652133825,1
0.541813086,0.656251564,0.236956057,0.982939638,0.735216787,0.857308702,0.505666603,1
0.543676618,0.780150301,0.460347304,0.921251136,0.553232151,0.61389451,0.41574368,1
0.185358482,0.449367823,0.059274149,0.716992174,0.387258502,0.85668056,0.359663424,1
0.585587678,0.864405167,0.562633266,0.989948212,0.80172835,0.98308796,0.693537763,1
0.626336376,0.767877792,0.57032695,0.994305021,0.698406683,0.940063257,0.503314733,1
0.141229795,0.3493068,0.0485653,0.851288812,0.410914023,0.844520881,0.527420354,1
0.352817994,0.709134064,0.434577009,0.972713205,0.576893483,0.861919466,0.490609249,1
0.423733776,0.6984511,0.119110579,0.969061921,0.411429131,0.773321679,0.358084946,1
0.679341851,0.864754425,0.604025421,0.981598156,0.849772598,0.857178335,0.502942127,1
0.491574361,0.84368526,0.286421895,0.963390914,0.560929882,0.857990005,0.525972163,1
0.431048307,0.437756441,0.228355079,0.942165954,0.501910568,0.806832783,0.433994685,1
0.540105449,0.830506492,0.5710438,0.967293451,0.760272331,0.828993738,0.414804242,1
0.000609173,0.111226408,0.004531497,0.783746001,0.512220834,0.737954894,0.506658763,0
0.710816903,0.89707019,0.574201083,0.998075737,0.882798356,0.978615686,0.476520249,1
0.740858883,0.880148514,0.566304226,0.976986688,0.812809858,0.944053687,0.593715689,1
0.084230967,0.225022627,0.034835283,0.734586035,0.359836179,0.78042161,0.399722851,0
-0.079073681,0.138413727,-0.095026034,0.898506035,0.498162817,0.762783256,0.44762585,0
-0.007288683,0.024358403,-0.027918998,0.75860019,0.402892531,0.773468315,0.434536887,0
0.471904398,0.84025243,0.447353386,0.979319725,0.798768738,0.967560327,0.673162076,0
-0.060876951,0.709973672,-0.079799351,0.982499327,0.595853289,0.993065245,0.667585586,1
0.504053396,0.725707035,0.358092843,0.895891528,0.764837305,0.930375043,0.667845653,1
0.72773127,0.832779143,0.587020823,0.951286348,0.801659391,0.960979978,0.442493643,1
0.52681611,0.844355878,0.262694324,0.976310821,0.525188692,0.575153865,0.269276936,1
0.553973876,0.904504518,0.545844375,0.992786685,0.848845445,0.957486246,0.618641535,1
0.516174477,0.770423327,0.432669152,0.876805408,0.508362971,0.883140932,0.589641255,1
0.732154094,0.874343157,0.370822782,0.995248537,0.757051565,0.792500694,0.473026914,1
0.484249535,0.62227587,0.362756968,0.886390387,0.493568918,0.829606652,0.400859251,1
1.66E-05,0.003888548,-9.04E-05,0.505576065,0.314488009,0.501124766,0.313086901,0
0.69189871,0.940974045,0.625953232,0.995475703,0.916384199,0.769995544,0.551996674,1
0.829584301,0.945722422,0.67001501,0.99631448,0.832373907,0.693195982,0.482575561,1
0.035998288,0.17285602,0.015003206,0.835547672,0.461423995,0.834910246,0.476721062,0
-0.006113141,0.179444231,0.012386493,0.91012713,0.390996236,0.808765936,0.404543247,0
-0.027529529,0.176417331,-0.267128696,0.794904359,0.448521608,0.822158976,0.519559794,0
0.684446157,0.825041994,0.669174455,0.99627921,0.877588343,0.956157389,0.566630595,1
0.869475594,0.918754256,0.764344271,0.988970868,0.834940849,0.562107871,0.350244585,1
0.021915755,0.077627063,0.015291339,0.709659488,0.332073121,0.724199563,0.347153077,0
-0.000465547,0.128905455,-0.036475974,0.666179864,0.282826446,0.726475768,0.285840104,0
-0.02185759,0.25204742,0.02328888,0.546720952,0.328259194,0.526550015,0.316099944,0
0.605668882,0.830789683,0.501952757,0.982496476,0.601987366,0.914603058,0.464133659,1
0.794194831,0.939506197,0.767565358,0.985029467,0.858127301,0.856473298,0.423794224,1
0.057708641,0.132798943,-0.016056774,0.919026544,0.527810817,0.944821568,0.464029428,1
0.02994405,0.432145154,0.042617288,0.932714955,0.455527976,0.909703098,0.454189523,0
-0.016024605,0.053327529,-0.086491213,0.891458603,0.367946891,0.806814876,0.345826387,0
0.633899127,0.891346577,0.60847782,0.990212685,0.884007494,0.913011455,0.521218108,1
0.731340671,0.829868878,0.592801712,0.994460494,0.785071713,0.932110741,0.464684935,1
0.119561833,0.365954136,0.086011563,0.817928774,0.398024653,0.778781312,0.351278033,1
0.510629076,0.769538702,0.515059751,0.985213423,0.728004562,0.834501069,0.451962138,1
0.00106299,0.006098056,-0.006579001,0.874811956,0.3287008,0.873559493,0.323712122,0
0.536942307,0.874062116,0.544532151,0.985203916,0.837635976,0.826744666,0.562439366,1
0.856742961,0.960856772,0.763412216,0.998558907,0.840864328,0.881503948,0.63528001,1
0.24693114,0.426646744,0.200287309,0.878837748,0.630920875,0.775831521,0.441513893,1
0.002922286,0.048048169,-0.002328357,0.770504832,0.513481977,0.765140474,0.49564622,0
-0.002350558,0.028894142,-0.005409468,0.773278356,0.447403442,0.783589996,0.449461886,0
0.621730406,0.876141946,0.624886146,0.994859756,0.894963433,0.936902406,0.594872291,1
0.556635939,0.726248257,0.464436965,0.957311174,0.74153096,0.824149871,0.471940375,0
-0.240353602,0.530497751,-0.312395695,0.865687368,0.665008193,0.721137949,0.392147709,1
0.764076684,0.910126459,0.625444277,0.973549335,0.772356393,0.958388404,0.531132267,1
0.002260207,0.022602814,0.005553691,0.876245484,0.447544849,0.90371987,0.449798318,0
0.581567767,0.84691917,0.49770305,0.972896845,0.636756323,0.908356027,0.562742897,1
0.388154014,0.857412086,0.51511466,0.918590122,0.652031127,0.793552226,0.570742702,1
0.744175914,0.790974541,0.412364642,0.914454092,0.627898547,0.816662782,0.478690723,1
0.257607346,0.668678924,0.124326031,0.964479761,0.484764632,0.894739263,0.487287995,1
0.405358642,0.790610694,0.435652719,0.838883909,0.401066064,0.68831928,0.244307284,1
0.901217514,0.975919987,0.768644426,0.999437049,0.940825553,0.887040586,0.53886533,1
0.211663823,0.615707702,-0.042589154,0.834201685,0.533398279,0.869475701,0.534045642,1
0.031322268,0.21958328,0.0372969,0.698292123,0.377026314,0.683884446,0.338356053,0
-0.023314435,0.193085078,-0.016207731,0.682754235,0.362253975,0.711376204,0.451615416,0
-0.008804481,0.047433393,-0.018821376,0.807385526,0.422861198,0.804675809,0.422358772,0
0.68754333,0.910149242,0.581812816,0.992472064,0.890733135,0.921005443,0.640243847,1
0.32138732,0.55964615,0.182387476,0.91684434,0.598740508,0.869163171,0.502707043,1
0.47478129,0.905318365,0.636903624,0.989795002,0.740938911,0.870596016,0.485278404,1
0.748740985,0.906601021,0.441400021,0.91000287,0.556539906,0.737573181,0.444996901,1
0.079388511,0.614723667,0.04637099,0.875552467,0.406728149,0.695210999,0.334803142,0
0.616237879,0.829210556,0.510136309,0.983234715,0.600696847,0.897928713,0.453454482,1
0.794965366,0.936953387,0.755891911,0.985588809,0.863260799,0.882591653,0.447288075,1
0.030006814,0.432691127,0.037400871,0.935715215,0.450319729,0.911064526,0.456361349,0
-0.014882282,0.04976042,-0.086281037,0.896633805,0.372132962,0.813437123,0.347843968,0
-0.014503474,0.158206987,0.00768295,0.957280701,0.454056504,0.947255569,0.463444823,0
0.733621547,0.898740691,0.610960817,0.992449125,0.773227499,0.972526889,0.467133088,1
0.580235213,0.797127512,0.324152019,0.81334574,0.572540068,0.913236052,0.525995299,1
0.474921564,0.682376783,0.434631549,0.972448614,0.701131238,0.871774998,0.527339818,1
0.000647321,0.007883336,-0.002419475,0.594454991,0.339283427,0.59756678,0.344428333,0
-0.00015109,0.019645782,-0.011122773,0.815999562,0.448425145,0.82774803,0.451360052,0
0.633720953,0.86201584,0.530198905,0.985336021,0.897487252,0.972247017,0.684066775,1
0.41112128,0.866990728,0.624511228,0.987604208,0.658887522,0.873745448,0.576740333,1
0.353330127,0.805690505,0.308978519,0.919038774,0.521766528,0.617273489,0.269017528,1
0.754017534,0.80280868,0.483747528,0.981573582,0.374693936,0.784581203,0.469584385,1
0.024828931,0.177436043,0.049989023,0.699678953,0.396650051,0.624247686,0.430296084,0
0.575867692,0.837505938,0.500902235,0.987398064,0.692496365,0.960880593,0.667728818,1
0.71081878,0.920203974,0.751667639,0.992423643,0.769065063,0.842150441,0.424768825,1
0.440950604,0.622461838,0.222801546,0.961850011,0.491906727,0.672518175,0.330221669,1
0.177893801,0.331826458,0.111000052,0.744870077,0.476296738,0.784024449,0.347834044,1
0.001572008,0.051032007,0.000911615,0.800538912,0.3692293,0.784146818,0.361707304,1
0.534645132,0.774986607,0.537527658,0.987069833,0.899567533,0.969801854,0.653017011,1
0.522531176,0.845597125,0.497690196,0.98718143,0.856268686,0.768923563,0.521246433,1
0.414320306,0.799302981,0.160008112,0.979923775,0.585646909,0.845817216,0.505840549,1
0.720055905,0.845284007,0.690588409,0.957306189,0.669925044,0.477655938,0.213499118,1
0.067382486,0.361322421,0.056371271,0.823593899,0.312407811,0.827094853,0.257995558,0
0.6253643,0.829747546,0.521258111,0.9793968,0.681922337,0.951046489,0.522215826,1
0.600715664,0.842927659,0.545577932,0.965908545,0.726380557,0.792204874,0.49104744,1
0.156034221,0.527578884,-0.051412654,0.957855872,0.383731938,0.904155806,0.482874906,1
0.757884914,0.841519408,0.734781736,0.867223006,0.418604786,0.777873515,0.430022698,1
0.004959523,0.057747209,0.003540832,0.747536496,0.505812553,0.755740458,0.503279612,0
0.589993563,0.892371573,0.607803884,0.994984451,0.858278601,0.900855892,0.538367023,1
0.807467314,0.948873034,0.603962294,0.955875891,0.407385596,0.826235181,0.448491488,1
0.43127436,0.71941975,0.104724148,0.768348982,0.422886313,0.84912518,0.447416074,1
0.368014681,0.614542817,0.325375964,0.883851944,0.544166594,0.835737987,0.313087624,1
0.016404457,0.238199466,0.028499958,0.614416464,0.366233484,0.610373549,0.314456626,0
0.702247187,0.916988906,0.660725012,0.993121613,0.90681729,0.946267034,0.475007841,1
0.50530841,0.741914939,0.327860595,0.991540783,0.695827483,0.958328941,0.473185085,1
0.35060788,0.687005611,0.162211124,0.817746157,0.53361774,0.818150158,0.489123526,1
0.506550526,0.790725746,0.448786253,0.966131676,0.643083948,0.909450458,0.409128723,1
0.001430137,0.033952738,0.004619986,0.934945132,0.428237327,0.930706405,0.423461334,0
0.520638227,0.701866946,0.493858695,0.996553975,0.852198636,0.971556315,0.666552844,1
0.602887397,0.793252114,0.534733958,0.962064929,0.729707418,0.928307359,0.40479605,1
0.411468873,0.765733581,0.256215612,0.912906392,0.671517899,0.833098231,0.44785019,0
-0.267668877,0.548263849,-0.181357298,0.852222252,0.318831859,0.796639197,0.446646189,1
0.741684089,0.938035126,0.633328232,0.996294982,0.790543922,0.759652149,0.363767876,1
0.531552028,0.884661037,0.467223396,0.984182736,0.844685333,0.941130133,0.676269034,1
0.357603308,0.793168367,0.511021906,0.975569234,0.619072435,0.646548511,0.381267996,1
0.583783018,0.765856318,0.190424229,0.967629779,0.472462047,0.865270789,0.569747707,1
0.759215518,0.875811921,0.704178473,0.954690418,0.681492973,0.877996443,0.363633867,1
0.012449758,0.218448924,-0.009645284,0.89017898,0.346154201,0.895233466,0.345880321,1
0.531281248,0.7062414,0.49991133,0.992498983,0.865231954,0.982739236,0.677011598,1
0.508480401,0.906995743,0.574497394,0.966390162,0.801696064,0.915912505,0.483744888,1
0.831358478,0.911498616,0.673829319,0.994126507,0.844116762,0.808424791,0.505907611,1
0.110145519,0.34955952,0.050458024,0.778253487,0.353097411,0.768004354,0.275696036,0
-0.115940534,0.212357994,-0.096683926,0.818492923,0.475313821,0.82475786,0.526961882,0
0.660666798,0.781268356,0.593476401,0.995495299,0.904051645,0.985535975,0.671238703,1
0.514567314,0.889171197,0.587883684,0.968718561,0.815327963,0.849466076,0.439806316,1
0.784288107,0.903703997,0.611976416,0.992690221,0.749244036,0.690535385,0.396027282,1
0.007123147,0.099983357,0.006074992,0.88325102,0.335017454,0.862661789,0.347087728,0
-0.007160223,0.042228401,-0.025788524,0.65475249,0.350302799,0.676220487,0.347336368,0
0.593623457,0.802967488,0.561763592,0.993895313,0.891372552,0.926550554,0.637449926,1
0.550702836,0.859849051,0.499119603,0.975835711,0.868831078,0.885046004,0.435762214,1
0.770716354,0.858007333,0.76503914,0.97308664,0.779122742,0.391044537,0.251361294,1
0.044028713,0.288483838,0.048799,0.800306991,0.364227372,0.84316271,0.354549242,0
-0.022076812,0.150391851,-0.03304525,0.487009678,0.316349374,0.584762853,0.312058603,0
0.749668122,0.889058657,0.744293921,0.986708448,0.937271536,0.658581692,0.386431494,1
0.845631514,0.915182196,0.588827895,0.974263462,0.693248015,0.942987256,0.406937979,1
0.054278695,0.081035075,0.024298331,0.541359608,0.320407002,0.557355987,0.27805141,1
0.051500558,0.28485975,-0.039637667,0.653284143,0.387357299,0.744420496,0.43517025,1
8.86E-08,0.00015627,-8.88E-05,0.900633865,0.472648716,0.90065451,0.472708449,0
0.894338547,0.952995519,0.86276086,0.9969258,0.968699535,0.862618077,0.405969137,1
0.541110846,0.652982082,0.255139797,0.770173967,0.473888792,0.688046432,0.410811728,1
0.007816747,0.18989335,-0.007615257,0.742085219,0.392580597,0.796685776,0.3758574,0
-0.001835764,0.174944426,0.000510853,0.67927892,0.424821215,0.660663828,0.46304358,0
-0.003219234,0.18987569,0.00683865,0.83753285,0.433900558,0.803389184,0.432711805,0
0.878675574,0.952338317,0.854593514,0.995884252,0.96473709,0.84485558,0.408122373,1
0.613969904,0.71246526,0.274366423,0.777356629,0.475380657,0.700967722,0.398069237,1
0.0064099,0.067916099,0.015191776,0.683037542,0.462190989,0.656745163,0.467099226,0
-0.000158241,0.190520547,-0.017923945,0.748896335,0.408213303,0.802108862,0.377351112,0
-0.00433612,0.181938338,0.008041647,0.746807376,0.421272067,0.815922894,0.449279043,0
0.498133444,0.892284856,0.56757367,0.987002479,0.869358161,0.852225535,0.618324076,1
0.895498887,0.946303317,0.779195863,0.999418929,0.747574356,0.892711576,0.555302772,1
0.045676153,0.220708907,0.021671348,0.972343893,0.468308856,0.970436021,0.406621621,0
-0.039354446,0.178654003,-0.084468009,0.684038444,0.304176906,0.724983878,0.302629312,0
-0.004576422,0.061432236,-0.010887972,0.876033433,0.387474085,0.86343611,0.39947234,0
0.582177223,0.73943566,0.587502524,0.99449695,0.850729588,0.945162445,0.578903572,1
0.682795574,0.872908624,0.592588909,0.977389717,0.800416641,0.865814412,0.601348963,1
0.724894714,0.856841598,0.707750955,0.973392359,0.767836398,0.758353511,0.300977044,1
0.018888809,0.077242155,0.006710616,0.731543252,0.395968361,0.738076512,0.406226311,0
-0.000865698,0.228099534,0.01399351,0.809994626,0.374287895,0.745936327,0.375074313,0
0.936398203,0.949527544,0.89026627,0.999048038,0.980841953,0.721133045,0.464394794,1
0.229392614,0.41898666,0.13215926,0.736119085,0.461573386,0.792662347,0.307351474,0
-0.025703751,0.126016968,-0.00485689,0.558427346,0.269156398,0.427120027,0.215768708,1
0.134920222,0.338158441,0.125614507,0.779873823,0.400847098,0.661857207,0.348177184,1
0.006739259,0.084220229,0.004268217,0.653112346,0.340488081,0.691985123,0.346220627,0
0.746340357,0.90506511,0.75260854,0.99007999,0.945873856,0.797657968,0.513157671,1
0.843607313,0.882789788,0.538565225,0.989035603,0.732904175,0.887495046,0.522242311,1
0.03542369,0.193503592,-0.10383927,0.75916378,0.365273047,0.848902734,0.439530414,0
-0.023976418,0.186969482,0.078686568,0.784728361,0.366348174,0.730342716,0.317694231,0
-0.005201058,0.179867519,-0.044701349,0.733911593,0.402170662,0.726564701,0.438610247,0
0.72776626,0.843098646,0.637567575,0.991837005,0.92122457,0.938877983,0.57949684,1
0.513533928,0.936091884,0.673318569,0.994119046,0.737971899,0.742521238,0.413534649,1
0.699806328,0.828735871,0.396461034,0.924281769,0.518821424,0.663430965,0.293035297,1
0.159119039,0.674112976,0.189700417,0.807321773,0.390075194,0.781079067,0.41500764,1
0.001012169,0.009451284,0.001881489,0.947332584,0.350514225,0.947356013,0.337103637,0
0.716145839,0.905423556,0.691668716,0.994331178,0.962421601,0.919894858,0.62622498,1
0.856430545,0.913416693,0.776552616,0.991517415,0.926293615,0.755222839,0.350836573,1
0.01392442,0.178434737,0.012093374,0.607813443,0.234103083,0.581406641,0.24192977,0
-0.000881814,0.114506447,-0.016210373,0.582560008,0.208915109,0.618983722,0.234911688,0
-0.007536512,0.061751018,0.000712358,0.710714044,0.324740553,0.704625335,0.32157714,0
0.552678531,0.872471876,0.479873881,0.984214622,0.852705312,0.933128875,0.669712208,1
0.410074466,0.853452573,0.550383887,0.987213846,0.65688724,0.77374549,0.435240303,1
0.52305455,0.727716487,0.159344674,0.961227629,0.460900896,0.849353094,0.539999785,1
0.769672236,0.861096102,0.626751992,0.985847426,0.723393462,0.75069356,0.49216183,1
0.05531827,0.317734404,0.05810598,0.747088713,0.368086987,0.683405287,0.318789271,1
0.642966527,0.768764818,0.635186877,0.996014442,0.861515566,0.96384885,0.593593205,1
0.901435014,0.932841592,0.792425575,0.99404731,0.831896707,0.59771093,0.256293911,1
0.012647863,0.094652243,-0.003585566,0.718216379,0.315965274,0.673101352,0.328592618,0
-0.001265433,0.070838725,-0.005774623,0.656125151,0.36982328,0.604708172,0.368524233,0
-0.011074659,0.055647101,-0.027241971,0.711297063,0.395216087,0.779466206,0.395572189,0
0.556369232,0.843912344,0.575930051,0.982666734,0.923574938,0.941428541,0.680908157,1
0.551313155,0.844936602,0.670953624,0.994567864,0.899985166,0.862128207,0.573557103,1
0.76127881,0.901960282,0.382706171,0.98391641,0.593167827,0.818709428,0.449958235,1
0.194526921,0.504110072,0.202743524,0.860400069,0.441756457,0.626957363,0.253287492,1
0.013621499,0.176212271,0.016173457,0.837526441,0.306631415,0.800276954,0.328292512,0
0.571078943,0.90434569,0.519104354,0.990617997,0.866278566,0.98359041,0.694678385,1
0.387766098,0.783610196,0.515606392,0.982161572,0.594008146,0.860362211,0.461712092,1
0.584221365,0.674103309,0.305285768,0.978071005,0.480245317,0.848564889,0.499217581,1
0.100300816,0.277933315,0.050333927,0.768401064,0.454157774,0.822974441,0.483374488,1
0.602469177,0.83108669,0.63967654,0.929612298,0.702879411,0.83949497,0.360630334,1
0.626997261,0.772008175,0.606993258,0.99551663,0.882388658,0.971856258,0.669317438,1
0.615415418,0.862682924,0.557657893,0.968329038,0.82180335,0.906781894,0.588581329,1
0.607999517,0.820452866,0.614260319,0.94106559,0.716432242,0.763213018,0.317519689,1
0.364437544,0.621510638,0.229433241,0.928016175,0.449517635,0.736064241,0.35893272,1
6.38E-05,0.014278167,0.000646769,0.735362098,0.380273373,0.730899311,0.380007983,0
0.553182498,0.780349223,0.487375132,0.962629561,0.746388008,0.908588261,0.545350163,1
0.419246176,0.65012821,0.21211241,0.931280594,0.605190596,0.9224056,0.617221653,0
-0.234403423,0.792253341,0.091705684,0.938087069,0.423522489,0.923331151,0.44236729,1
0.875282813,0.934089345,0.797102331,0.855843606,0.535005899,0.75850584,0.406661005,1
0.006538301,0.030087357,0.001995146,0.757588861,0.311923171,0.775842792,0.277149977,0
0.580546301,0.765699409,0.535432725,0.994402234,0.880417886,0.978489811,0.665408147,1
0.422980635,0.776634358,0.441348942,0.961853153,0.808315197,0.869596939,0.447834856,1
0.82083145,0.886948585,0.793133553,0.985004362,0.753428388,0.706578038,0.357390684,1
0.059956255,0.257769023,0.040280878,0.866451051,0.325684022,0.824117786,0.341956477,0
-0.052930158,0.077613812,-0.067296771,0.894176179,0.362137428,0.883652549,0.394036345,0
0.531676787,0.864672183,0.531246418,0.988273809,0.740733916,0.980616047,0.708332603,1
0.590555636,0.640520112,0.356111736,0.952109858,0.678355849,0.945468434,0.671051663,1
0.499717833,0.829710583,0.386640164,0.960895856,0.515188435,0.707742674,0.469470473,1
0.087940922,0.362695609,0.145877767,0.777198122,0.352823601,0.629506569,0.41369823,1
0.694127902,0.909083128,0.46711495,0.944754841,0.474736904,0.634650034,0.409480358,1
0.672338737,0.788663279,0.651715099,0.995809598,0.86407411,0.955740363,0.608653015,1
0.870326747,0.905871371,0.755168984,0.988699775,0.852736896,0.634079476,0.3084691,1
0.031183265,0.181329492,-0.012083812,0.730162188,0.297243053,0.668632143,0.337627879,0
-0.010865448,0.2849551,-0.013608462,0.800962521,0.345998718,0.83006864,0.327238716,0
-0.019218284,0.129024001,-0.019284613,0.656792286,0.300675932,0.585949695,0.332264281,0
0.59250278,0.866725304,0.604766782,0.98478343,0.679045983,0.930610473,0.58320337,1
0.731997621,0.897494503,0.565070938,0.99481774,0.704693458,0.878976134,0.414974565,1
0.332093249,0.686051894,0.29840681,0.962031049,0.641149697,0.901260836,0.468590577,1
0.063546208,0.246514108,-0.014709599,0.890193278,0.437333701,0.868173794,0.427252827,1
0.004040051,0.029348729,-0.018049115,0.927911444,0.349763784,0.900493102,0.33135238,0
0.484152875,0.891155261,0.502899408,0.990902736,0.814658912,0.92717562,0.639165514,1
0.4427942,0.745451755,0.363897304,0.948252742,0.543325351,0.870417729,0.641117836,1
0.594189118,0.750021411,0.265023195,0.992399421,0.787803276,0.950175141,0.566418928,1
0.680464263,0.824765867,0.337195671,0.937889936,0.628518116,0.69668125,0.36048296,1
0.011499322,0.125927642,0.009895817,0.866451529,0.467380519,0.850457615,0.454714346,0
0.680440716,0.898308707,0.676949829,0.99734212,0.945101021,0.958918438,0.709903772,1
0.799223684,0.937391538,0.577605611,0.995876511,0.909584919,0.718041371,0.38617684,1
0.300630566,0.644624266,0.204312658,0.844294541,0.512985963,0.650053218,0.329478861,1
0.017905082,0.089059134,0.00526624,0.646049984,0.293012914,0.657967933,0.314245569,0
-0.013902852,0.027819963,-0.009475302,0.82718069,0.366918193,0.836027712,0.363941729,0
0.835090336,0.959829853,0.840307117,0.99900915,0.970536011,0.821271064,0.585629697,1
0.719521351,0.798344559,0.355518353,0.970187967,0.615863642,0.714734909,0.452183405,1
