V1,V2,V3,V4,V5,V6,V7
-0.002434663,0.062850135,0.018439192,0.811687936,0.409782099,0.810951429,0.404503664
0.669161277,0.793325375,0.534726824,0.995709373,0.87886953,0.927781714,0.688910049
0.90661476,0.948221544,0.888651678,0.995335095,0.822296311,0.441157871,0.214227148
0.018904937,0.052952812,-0.007421005,0.794241486,0.297434628,0.816220295,0.305705901
-0.002703594,0.149375541,0.036036924,0.620258404,0.26668223,0.61881982,0.299094978
-0.015893579,0.022289483,-0.014135762,0.850719594,0.418340277,0.842584933,0.410076991
0.582556746,0.874508341,0.642356446,0.997504416,0.920486317,0.966925884,0.612890338
0.59075185,0.74280354,0.507535458,0.962613785,0.77909778,0.900301841,0.545667714
-0.085727663,0.676292382,-0.335447529,0.959544301,0.762247574,0.928614253,0.615617059
0.756719924,0.901677229,0.674041052,0.9553537,0.684095739,0.740496232,0.50689602
9.41E-08,0.000282659,7.32E-06,0.640908654,0.26997378,0.64089472,0.270044541
0.530259464,0.881222333,0.508604634,0.983798053,0.845136326,0.956919406,0.673447754
0.384834713,0.691478335,0.28567454,0.95169149,0.525421287,0.881637222,0.577650566
0.618005457,0.766817811,0.503428328,0.972207165,0.744401351,0.797116379,0.446029658
0.14237724,0.414436349,0.090905461,0.763192933,0.494124431,0.717047286,0.334046715
0.66867996,0.771802661,0.591493872,0.938763002,0.636608567,0.770669387,0.356258559
0.753227447,0.909981399,0.710372298,0.994423001,0.937611065,0.856591077,0.553274586
0.810888719,0.900724502,0.679524182,0.966072113,0.871089098,0.837092595,0.382184808
0.015457669,0.081736554,0.008627441,0.621576418,0.298180297,0.619456056,0.269725269
-0.002508859,0.171381305,-0.023148782,0.610678235,0.321876115,0.521833157,0.319958655
-0.012897583,0.099554478,0.004116669,0.687883105,0.343236285,0.666849278,0.361327344
0.49316133,0.719929524,0.506878313,0.992817596,0.806872255,0.955364488,0.688571468
0.652238925,0.827431325,0.544884956,0.976650446,0.646680843,0.785186705,0.402541237
0.691528602,0.837115736,0.579889266,0.960266535,0.815367001,0.781734471,0.457643958
0.009793757,0.085054321,0.014110547,0.869392754,0.309070413,0.86338603,0.299426702
-0.009113591,0.101608137,-0.019722158,0.843814348,0.469663291,0.763058829,0.453062305
0.4455577,0.734358129,0.466205547,0.988711158,0.84205969,0.943962295,0.650580664
0.484898814,0.816423316,0.532905478,0.98904256,0.878398837,0.913499138,0.488975544
0.67872723,0.865901481,0.684236897,0.983754911,0.803472103,0.830849384,0.527377662
0.624220489,0.765346114,0.492117305,0.883641948,0.628115201,0.684277773,0.349300578
0.015896703,0.215761537,0.002099993,0.8938501,0.395269913,0.898843616,0.361408107
0.714746675,0.948628549,0.621189356,0.997384736,0.910841467,0.797781691,0.515753098
0.558222258,0.78453087,0.355856298,0.995749653,0.782300457,0.98531801,0.456268947
0.657076799,0.812469136,0.349571747,0.977350079,0.586073761,0.990291723,0.344983683
0.017183495,0.119324471,-0.014499754,0.811238132,0.439517192,0.842919289,0.451078309
-0.013779511,0.203713936,-0.00467073,0.654558938,0.306120874,0.723086516,0.295442024
0.80869824,0.930914353,0.66248193,0.996404304,0.821004776,0.91469737,0.471109847
0.722354584,0.938205251,0.700136902,0.991334511,0.851424331,0.66837979,0.39712429
0.040080621,0.291749332,0.037445323,0.755972024,0.469718856,0.595161754,0.397852589
-0.030085616,0.238114968,0.009290749,0.642830053,0.346697017,0.707961501,0.351536799
-0.004851557,0.199290302,-0.002465994,0.677078232,0.30286488,0.602840258,0.31170385
0.534706917,0.763853127,0.519017108,0.994298468,0.889018744,0.989995416,0.693732719
0.464853237,0.68352484,0.42267969,0.981861139,0.655712979,0.960944784,0.463282257
0.427210349,0.766709273,0.439411007,0.930668327,0.719928761,0.907813458,0.545496778
0.50106269,0.779536341,0.170572407,0.981623192,0.450316301,0.908375431,0.480875531
0.467837866,0.690134046,0.483540597,0.858706501,0.504053194,0.695677378,0.357058963
0.554402945,0.916879101,0.546256974,0.992730429,0.8456874,0.966206112,0.620762256
0.65433424,0.815285292,0.430314238,0.96417011,0.562746936,0.830586288,0.550693778
0.513360641,0.758836642,0.490197525,0.955610316,0.686037103,0.792658436,0.474051629
0.381168111,0.568782519,0.347903031,0.844039933,0.59808409,0.726622013,0.340740914
0.369623981,0.572547112,0.278761088,0.847282296,0.457348144,0.70491874,0.380219441
0.543999232,0.812917095,0.569130059,0.992302268,0.827705268,0.937583475,0.662970854
0.826767426,0.950569514,0.702175365,0.994653393,0.714752422,0.818801765,0.336192574
0.256639361,0.547579598,0.105173375,0.94877209,0.55922153,0.832589199,0.465557575
0.006282859,0.072903752,0.009412002,0.909026502,0.310311912,0.887091011,0.262325591
-1.61E-06,0.182040967,0.021976432,0.879610107,0.45031048,0.84911401,0.437918368
0.66762288,0.895173596,0.620891036,0.992111072,0.911390692,0.917170896,0.541113026
0.708243759,0.871669091,0.619273098,0.991851502,0.759347008,0.843572056,0.431227837
0.26909981,0.582739319,0.317947426,0.928780209,0.615140337,0.752319068,0.453464907
0.558999539,0.756529206,0.528516654,0.874519435,0.552696633,0.808830006,0.472723345
0.015128621,0.040861136,0.008460084,0.729331738,0.406928927,0.737391415,0.382217848
0.452586678,0.693244826,0.469918716,0.992816881,0.836836076,0.975833124,0.69351607
0.483742721,0.863413545,0.457345401,0.984157259,0.849329656,0.761428472,0.452515305
0.840185768,0.924560104,0.828360714,0.980942445,0.823432186,0.546216404,0.321185386
0.071062085,0.268162505,-0.040358377,0.702856175,0.540125166,0.792504081,0.516825315
-0.076358656,0.165699926,-0.050475458,0.822587559,0.37675853,0.729356022,0.360334302
0.620060475,0.760858468,0.576777413,0.99534042,0.878355625,0.950353441,0.578447757
0.679410914,0.871521997,0.616540024,0.97648445,0.862322887,0.911253247,0.618403062
0.544780373,0.875159669,0.603479819,0.975152804,0.671995178,0.795224088,0.478051768
0.397156457,0.689511346,0.120148484,0.928247161,0.517024667,0.768761764,0.378341975
0.001699211,0.021000242,-0.000460274,0.660373112,0.394831615,0.67163354,0.396301064
0.523078848,0.812551134,0.500713518,0.974479835,0.667634217,0.937288362,0.570903617
0.534739605,0.616137231,0.405668922,0.979559943,0.762772451,0.878815555,0.562578713
0.581467153,0.844186376,0.59126608,0.964826984,0.798662857,0.844643344,0.520189392
0.223253546,0.577687231,-0.057192105,0.97730712,0.402318911,0.943180448,0.510617571
0.470462702,0.64614784,0.462724014,0.931908124,0.445075245,0.532263367,0.312452605
0.73494842,0.880869517,0.742356591,0.986623646,0.941305635,0.677652392,0.41563121
0.834154378,0.925042062,0.214857713,0.923637866,0.657924791,0.875436535,0.530768706
0.017689522,0.074529275,0.027202203,0.795204005,0.49304319,0.790046183,0.476548149
-0.002753415,0.393166726,-0.024281083,0.907063731,0.49494846,0.803206279,0.494225521
-0.010466607,0.110167669,-0.024286477,0.811331678,0.441371682,0.810479018,0.468532208
0.457342379,0.735950841,0.490071749,0.994935756,0.866637687,0.990093112,0.758361563
0.515126184,0.702613398,0.394036819,0.978467988,0.63052107,0.94574623,0.509818091
0.507550116,0.837137782,0.620888577,0.98221724,0.765587576,0.900169271,0.606054915
0.75252365,0.855438801,0.585312004,0.942597541,0.744829097,0.822781757,0.289914679
0.000464356,0.040298419,0.002211077,0.326589297,0.134442923,0.346987487,0.134775942
0.622532675,0.91249663,0.640487491,0.998119071,0.876945136,0.977913086,0.670674752
0.593549994,0.789684752,0.474314286,0.966069617,0.638807294,0.898044757,0.590015749
0.646043021,0.922470956,0.41122727,0.989143458,0.603204618,0.688946701,0.327293031
0.114332749,0.190847099,-0.032695966,0.753874085,0.515103752,0.625370217,0.352583051
0.000569886,0.011734809,-0.002330491,0.489724974,0.245220019,0.494321037,0.25197784
0.880779717,0.944411838,0.763613332,0.998474134,0.943045981,0.920239782,0.602003375
0.247668991,0.4716697,0.088643475,0.938632948,0.652074497,0.926462196,0.621573097
0.078444337,0.268199244,0.013014774,0.65215981,0.362740992,0.702564638,0.422866998
-0.07626445,0.133162697,-0.115039977,0.949105772,0.545025287,0.850070282,0.469164409
-0.004394645,0.028589243,-0.019796736,0.785020223,0.425406483,0.799389802,0.448645008
0.63038084,0.807031518,0.55030775,0.985346088,0.773600774,0.9254581,0.568116815
0.452310562,0.68663783,0.112710556,0.931997804,0.560141327,0.961534479,0.569521384
-0.307244263,0.733324442,-0.195644011,0.859961619,0.308800467,0.89905028,0.487062584
0.842561577,0.948522538,0.758077934,0.995982336,0.781124245,0.697282863,0.350115539
0.004668339,0.024844852,0.002978981,0.848339463,0.419646857,0.838565735,0.408384175
0.610606268,0.902430073,0.593151006,0.991199469,0.897849917,0.941057675,0.594941195
0.412730671,0.725293377,0.305486847,0.956281305,0.520646143,0.820416985,0.398543962
-0.06278222,0.720871087,-0.801296853,0.952509614,0.505597399,0.886047894,0.503700486
0.824380915,0.931251308,0.798732693,0.963141991,0.648834348,0.742523787,0.486895214
0.001022555,0.011680086,-0.001646017,0.758753847,0.489653782,0.751799142,0.480430802
0.436736075,0.815977275,0.530053452,0.983644776,0.887657248,0.953786543,0.618249643
0.703718479,0.875457632,0.645866628,0.997176931,0.923490943,0.902270513,0.553184545
0.601393864,0.782292014,0.391477373,0.883676739,0.659772689,0.773457188,0.3642752
0.397906758,0.741596405,0.343744407,0.941788879,0.599591372,0.842937117,0.38525531
0.009763266,0.17299922,0.025741677,0.589642511,0.277317569,0.641027405,0.291215693
0.538546644,0.839678224,0.576675542,0.992070562,0.929668522,0.954376502,0.720198974
0.682593113,0.863217614,0.546503011,0.992680471,0.866379041,0.943857983,0.393978306
0.686653043,0.839631959,0.568973108,0.952408283,0.619458999,0.837520276,0.370070263
0.003421169,0.041227228,0.00148984,0.868836898,0.362067006,0.862947669,0.338756868
-0.002676455,0.039959325,-0.006984442,0.652909313,0.230872148,0.644075562,0.251805585
0.518313551,0.90347803,0.489676449,0.987284489,0.823166869,0.962829883,0.642973858
0.488664085,0.70797308,0.299907046,0.968084863,0.61457006,0.912875363,0.5877416
0.559702524,0.831478612,0.531325887,0.988104258,0.742706487,0.880322322,0.525275758
0.656950264,0.772890525,0.623257047,0.921984713,0.645766013,0.731662382,0.321026949
0.098940732,0.486581345,0.107057433,0.817961745,0.409712082,0.77594759,0.345170194
0.706332922,0.8908332,0.596836746,0.992197101,0.845783024,0.959693905,0.692457608
0.441919895,0.803236442,0.458125473,0.957227877,0.661323415,0.829405917,0.477394811
0.331546399,0.664958013,0.470204677,0.886626836,0.643360789,0.737879562,0.425992717
0.325963397,0.302889968,0.171989407,0.777781192,0.451044242,0.841476417,0.483892399
0.639266036,0.862672066,0.606316282,0.772974417,0.526341603,0.869330503,0.458324157
0.476672298,0.879015124,0.45009706,0.982699992,0.792753608,0.958195438,0.678853043
0.310565805,0.569624266,0.229087451,0.985954031,0.529210234,0.972449006,0.601965951
0.716453154,0.830082603,0.625885709,0.990485105,0.746824274,0.86087609,0.495545718
0.145546143,0.598931883,0.246169678,0.946793944,0.665893563,0.865255782,0.540913936
0.637084737,0.815382576,0.589134208,0.781303881,0.401031521,0.751135328,0.345060109
0.909979827,0.964498956,0.79056294,0.999023118,0.965619202,0.858942399,0.496010911
0.115839729,0.375638833,0.063359974,0.746713904,0.39225182,0.789059644,0.3911656
0.053297198,0.120637736,0.030853594,0.869990534,0.421646613,0.850296752,0.364654236
0.003750631,0.245258495,0.022846525,0.787419618,0.445680799,0.756779286,0.446438761
-0.001640983,0.024091354,-0.040887351,0.900917514,0.377647585,0.881895301,0.362422078
0.519928975,0.893795896,0.488869314,0.987919784,0.828590769,0.889272667,0.671350591
0.31917662,0.552685271,0.246101083,0.942169061,0.529808548,0.901314222,0.608250079
0.759372091,0.885174885,0.63155185,0.993790245,0.800235604,0.93810419,0.4817424
0.176138655,0.491855485,0.237586749,0.873805289,0.683787135,0.886817095,0.524880445
0.484119505,0.732708466,0.434175294,0.923256532,0.488985606,0.696303559,0.406322065
0.518501403,0.876958445,0.54879158,0.990111855,0.821443825,0.825023479,0.591566093
0.565059242,0.772333821,0.378037916,0.972515093,0.50344044,0.814809342,0.583802859
0.582000835,0.773204911,0.360679011,0.839968668,0.432543234,0.846463734,0.573969602
0.407949511,0.707030498,0.396007894,0.89630954,0.554556031,0.741760852,0.381479484
1.99E-05,0.003708988,-0.000295625,0.754774287,0.456483463,0.756964819,0.456072106
0.72385938,0.945784051,0.688921531,0.998338703,0.923736044,0.955164277,0.589913296
0.626048127,0.72726083,0.459090161,0.929256664,0.7232191,0.582088872,0.313952562
-0.120876711,0.482459476,0.090394121,0.659125094,0.393276248,0.577847008,0.420049945
0.454698024,0.777294178,0.138759709,0.857207083,0.587960265,0.83570401,0.430707962
0.011359449,0.072148499,0.022447188,0.794390878,0.47899852,0.797780229,0.496446398
0.64095596,0.824294628,0.607261786,0.981011971,0.781387758,0.859471647,0.589939433
0.428077364,0.661288265,0.323777032,0.960198681,0.701569253,0.823247802,0.589814367
0.685187448,0.844066736,0.530022151,0.84964956,0.616705132,0.851201547,0.568637763
0.383143527,0.814823644,0.34109536,0.975675277,0.467651675,0.57227776,0.256765207
0.04686926,0.271593673,-0.083299452,0.645687793,0.354133573,0.743592605,0.428884488
0.941659179,0.974473732,0.878597699,0.999411474,0.980277366,0.901009318,0.401471265
0.013708893,0.101417966,-0.045493373,0.731480719,0.407525108,0.732237323,0.424851328
-0.006343398,0.169358022,0.047829487,0.789404825,0.328598807,0.733971598,0.353010734
-0.00474546,0.146231384,-0.030860448,0.641531073,0.421507997,0.668962247,0.435904084
-0.002226117,0.010103176,-0.019936122,0.590736249,0.426578474,0.720333365,0.456281325
0.533387175,0.677324562,0.509820691,0.995360667,0.821530755,0.967018985,0.638425531
0.685643626,0.926210168,0.650857791,0.989922127,0.841197683,0.861120239,0.507139372
0.535180538,0.863589718,0.318585455,0.949044376,0.560238696,0.909539075,0.470050884
0.556003795,0.870834173,0.393075178,0.976218602,0.678843566,0.714374456,0.339042809
0.014036555,0.109855103,-0.007657802,0.896920677,0.43160518,0.900350654,0.459053362
0.780181685,0.924977854,0.728845452,0.996775889,0.972600041,0.967054392,0.63107974
0.531326,0.782880869,0.376581867,0.971619172,0.767659544,0.775897701,0.446672411
0.51699851,0.756413755,0.364611474,0.910227173,0.701940564,0.731740999,0.365644823
0.145835426,0.301658076,0.110695004,0.653929899,0.438507405,0.57449179,0.356625085
0.025607339,0.120263981,0.014966807,0.445179042,0.231498822,0.496137802,0.219650329
0.630025384,0.83599427,0.530989401,0.979652344,0.705542623,0.942232675,0.523242644
0.560355914,0.835596896,0.508505601,0.960564468,0.727386353,0.814902866,0.495292413
0.129992976,0.508711283,-0.023758179,0.956757825,0.423287406,0.929835477,0.525523975
0.699011739,0.857187197,0.684078186,0.910101566,0.359975852,0.609212376,0.30330559
0.002408809,0.018477201,0.005043772,0.86726704,0.387641772,0.867285568,0.371556792
0.690434285,0.8976574,0.614864356,0.992834625,0.854881412,0.919715341,0.537872986
0.774940584,0.94424104,0.695261568,0.996837688,0.799965076,0.835662868,0.450302059
0.001938954,0.025141177,0.008338861,0.842188591,0.356068388,0.839873439,0.353844963
-0.000350735,0.01969567,-0.003057674,0.879478041,0.390015726,0.887410274,0.376943302
-0.001409083,0.030307166,-0.000279643,0.91512433,0.437390406,0.912144592,0.430335388
0.727727162,0.819239627,0.697509398,0.996760054,0.886092977,0.954146971,0.594457718
0.844587675,0.891009202,0.732383262,0.986482448,0.845477403,0.61386667,0.297709756
0.025921622,0.171251611,-0.008954321,0.709706084,0.290885378,0.687844228,0.299827507
-0.010528027,0.266548231,-0.011570722,0.772892434,0.349331761,0.801701232,0.332628305
-0.014094906,0.09995234,-0.01592117,0.620882576,0.321542769,0.548764807,0.343832156
0.564277694,0.77398594,0.546615159,0.997956287,0.879822152,0.965730993,0.769180939
0.530892615,0.622923502,0.403679265,0.963024796,0.622263391,0.9084641,0.47931139
0.670718009,0.858947292,0.684412449,0.974417021,0.851416317,0.894454296,0.393720204
0.552082104,0.845689425,0.420525517,0.943184429,0.529013558,0.538747691,0.26275177
0.000133444,0.01036565,0.000262468,0.376415443,0.189911651,0.378045444,0.18960723
0.637464179,0.783175714,0.616126496,0.995992388,0.896335964,0.926850768,0.67720558
0.71747915,0.894591119,0.582872194,0.991786474,0.722499786,0.630445784,0.355142626
0.60537668,0.798511769,0.491075586,0.92792843,0.773064002,0.656014713,0.352523443
0.000561095,0.02930292,0.004351342,0.531828065,0.321766196,0.533825035,0.32084326
0.000243265,0.00993836,0.001575314,0.589270563,0.300571064,0.586875552,0.308790786
0.537640772,0.858457049,0.573115114,0.990229129,0.905046664,0.962204789,0.71816918
0.643411625,0.851391774,0.669456559,0.995616283,0.871737438,0.880317951,0.662719798
0.75088477,0.896198304,0.559305171,0.938892311,0.801546282,0.767250261,0.401459254
0.008291232,0.108543603,0.023974811,0.673173808,0.283449817,0.66963233,0.306490993
-0.00470365,0.030112297,-0.00640685,0.693276565,0.338852591,0.688381684,0.335281465
0.552605054,0.857264812,0.584424442,0.991390774,0.92281491,0.95358995,0.67353293
0.726134748,0.886554229,0.550663682,0.992290648,0.896083493,0.877108033,0.359704792
0.636212024,0.826988482,0.491335415,0.933697697,0.671669029,0.797852172,0.357404477
0.034495762,0.135291515,0.003743372,0.552048815,0.304650713,0.630619886,0.327235913
5.75E-05,0.010662255,-0.001157091,0.536586004,0.25677157,0.538685714,0.254602928
0.837902447,0.948172056,0.843664454,0.996648654,0.982230518,0.846881828,0.509019534
0.699770849,0.81552299,0.309557408,0.922670658,0.609182762,0.871460418,0.428382747
0.017842845,0.158154254,-0.073633045,0.819044406,0.394469524,0.852510593,0.491521639
-0.000167959,0.134939341,-0.0239763,0.792519491,0.519132477,0.87131556,0.534753128
0.002439443,0.015812679,0.000413134,0.911766191,0.439625371,0.91676373,0.455980355
0.621374569,0.766078804,0.619537792,0.995702101,0.851514832,0.964405262,0.596867523
0.908555728,0.938420792,0.79905949,0.994545684,0.830966024,0.602054495,0.260800898
0.013052621,0.096628051,-0.004773301,0.724489745,0.315669251,0.679708943,0.32803231
-0.000545895,0.07835234,-0.005985081,0.667590379,0.366936143,0.616426726,0.365588286
-0.012273284,0.060250446,-0.028557675,0.716037388,0.402597976,0.785929978,0.403471145
0.570002513,0.852794873,0.526443886,0.978600993,0.665078129,0.899644022,0.573191585
0.581797887,0.659203952,0.425921158,0.994122697,0.726718678,0.959045736,0.488401852
0.475908509,0.79767066,0.538716852,0.963551499,0.795859859,0.944483735,0.516801708
0.636859579,0.886158725,0.409922107,0.973315841,0.51410734,0.708081706,0.403052202
0.077724513,0.424000396,0.145440416,0.532323051,0.200316023,0.551957467,0.190749402
0.817537883,0.891732143,0.760961949,0.997401062,0.952169598,0.923416242,0.548512955
0.590546613,0.756773607,0.506655046,0.963657274,0.818058967,0.770091315,0.617533942
0.464766743,0.610820359,0.427271646,0.903788297,0.598514645,0.684959083,0.330612375
0.001886892,0.052768826,0.002128563,0.524216762,0.345623787,0.498793914,0.345489695
-0.001768364,0.007084246,-0.008442758,0.748826278,0.34061286,0.74832978,0.344175883
0.80331451,0.927016723,0.771865217,0.997314557,0.964249361,0.922271656,0.707493219
0.785388048,0.86335808,0.677878369,0.975773567,0.895473694,0.643414912,0.348698124
0.049839169,0.301699908,0.058376843,0.463059907,0.26582864,0.530062585,0.223937839
-0.017553039,0.01713496,-0.050366192,0.673015701,0.367043285,0.673931447,0.392754664
-0.031886611,0.166131389,-0.011445995,0.711041373,0.359588845,0.764475318,0.353303574
0.569533251,0.751737803,0.564015049,0.996334297,0.847584252,0.965032923,0.636661513
0.621136008,0.829356592,0.54836644,0.978565445,0.797529285,0.817972639,0.599315822
0.66490849,0.872425527,0.706682067,0.98526405,0.789543293,0.635235039,0.4032687
0.407483189,0.587066232,0.165597343,0.696902599,0.431688333,0.718132024,0.328132693
0.011455215,0.200106736,0.021933431,0.610767215,0.23015442,0.618711155,0.219100203
0.824428556,0.939863172,0.770339264,0.997713131,0.973142318,0.913276629,0.563492224
0.747144687,0.840249197,0.651437852,0.976280121,0.863250644,0.631025609,0.352372604
0.04817273,0.293032838,0.057670309,0.476287846,0.261862617,0.516321152,0.220769958
-0.017340408,0.019386966,-0.048947754,0.679554663,0.35942562,0.6786797,0.385095824
-0.031119432,0.156503146,-0.011167021,0.710984279,0.357646466,0.759382991,0.352220575
0.772225885,0.939912417,0.720761642,0.996147635,0.970140662,0.92817906,0.62463117
0.797977595,0.913472297,0.617965519,0.991711724,0.817614574,0.788640666,0.282252278
0.041169339,0.300939893,0.046428051,0.803903115,0.34580079,0.844387684,0.324935942
-0.014852126,0.008777152,-0.037632346,0.452885348,0.194463757,0.331206992,0.199187263
-0.025809354,0.05661939,-0.032386097,0.585323494,0.321753788,0.614379249,0.348077314
0.771223438,0.94430073,0.783486922,0.998499639,0.961710016,0.973512873,0.616085666
0.486139583,0.758894412,0.300813242,0.956215549,0.548784636,0.850200351,0.379744781
0.453477696,0.73157419,0.169948091,0.942774218,0.508407601,0.830320816,0.438194756
0.458222223,0.655173998,0.443784276,0.716077394,0.358873144,0.688077903,0.422875425
2.58E-05,0.001771971,0.000207783,0.661288821,0.346552816,0.66735937,0.347721399
0.814021279,0.874953327,0.699676096,0.997988579,0.965039434,0.930544485,0.758511882
0.81259261,0.927465729,0.738583747,0.991842663,0.783316999,0.829083727,0.494811933
0.052444145,0.224696867,0.038525989,0.699592422,0.367483486,0.702853937,0.365947878
-0.042332012,0.184440616,-0.082768163,0.839149817,0.387860857,0.893859692,0.349165024
-0.002796029,0.390369547,0.058516856,0.670631849,0.25603683,0.648422542,0.278894314
0.937070005,0.969875504,0.744501916,0.999381828,0.979022377,0.768700571,0.472616858
0.218794589,0.432587252,0.086701746,0.961050901,0.441010603,0.963785023,0.37289539
0.043851507,0.255409711,-0.007544099,0.787362895,0.427007386,0.832389713,0.475776932
0.005797714,0.261462341,0.029948742,0.838241098,0.465175488,0.815668143,0.463700403
-0.00291731,0.061992319,-0.078928666,0.582557449,0.270488421,0.552582535,0.296554444
0.534908498,0.823286549,0.466556461,0.966247523,0.632583618,0.888063801,0.567876863
0.444564989,0.531399725,0.350948672,0.984790389,0.716369718,0.968130648,0.473719723
0.587236876,0.770593292,0.561285549,0.972788367,0.801556045,0.912351168,0.555525016
0.497124366,0.815330956,0.256385412,0.975207258,0.520882702,0.878612704,0.474160839
0.462174042,0.726965459,0.465253668,0.843420969,0.345706559,0.442275683,0.235421521
0.554138931,0.824983008,0.488516196,0.982079977,0.869239341,0.971638448,0.6977375
0.45247013,0.851933536,0.50990516,0.984809354,0.650118735,0.871121512,0.504163559
0.28253876,0.437201399,0.101537677,0.9738006,0.548951813,0.820220758,0.491250391
0.414546442,0.743524126,0.453090009,0.966251154,0.723112486,0.811046102,0.545662584
0.620521994,0.778435134,0.271565489,0.85004789,0.515518936,0.788745195,0.501024967
0.882411747,0.954711092,0.865812473,0.99867462,0.982986419,0.746335375,0.489625692
0.616109858,0.88371393,0.343230232,0.986944339,0.533959278,0.610987396,0.271071817
0.044268088,0.160022456,-0.002152086,0.663974886,0.426518051,0.643165199,0.402498941
-0.044645143,0.147871681,-0.054435393,0.763336769,0.477120924,0.717358043,0.50265181
-0.000113727,0.090293532,0.022688724,0.748194991,0.402809964,0.710203558,0.378966034
0.925184168,0.965055414,0.92093569,0.998699453,0.994328463,0.702838423,0.528621931
0.457041259,0.647153765,0.085916577,0.912298034,0.619839089,0.759032185,0.384908685
0.010588213,0.094476947,-0.070240663,0.806277648,0.437088892,0.829396781,0.477902938
-0.006512371,0.406031045,0.048124431,0.872806235,0.438363388,0.925965097,0.493052322
-0.003059211,0.10586829,-0.02821318,0.883175404,0.487666737,0.868392896,0.501827396
0.636378024,0.877176997,0.64738433,0.990430381,0.928868659,0.946805454,0.710248273
0.888666562,0.932973674,0.812827063,0.988544753,0.949042916,0.64438605,0.302285905
0.058486277,0.346850711,0.047576759,0.535256667,0.275695366,0.578817621,0.232326602
-0.017324274,0.045970793,-0.043832945,0.616531678,0.405112877,0.623774753,0.42809469
-0.03038861,0.185119712,-0.004490768,0.739161262,0.359384588,0.738472982,0.344387833
0.803317212,0.932305711,0.682758727,0.998759875,0.937900138,0.951092082,0.40592841
0.685489299,0.876987421,0.53171447,0.972089004,0.680135186,0.795301718,0.361540658
0.010557454,0.095560434,-0.010586959,0.770414296,0.366126352,0.797634685,0.357364948
-0.006982318,0.092162508,-0.004984166,0.867029143,0.480641849,0.896050742,0.474265283
-0.00333484,0.059626142,-0.0089804,0.856335424,0.350153088,0.854826592,0.334529075
0.649053262,0.888282591,0.606019098,0.988286359,0.877322733,0.923379065,0.576185758
0.37170194,0.581714564,0.249677101,0.969532025,0.582919773,0.861638247,0.590122021
0.711381641,0.83044362,0.437505418,0.977137008,0.620789833,0.950223952,0.487746946
0.485793824,0.676801474,0.437700817,0.922241387,0.671238921,0.711968469,0.359446194
0.01264886,0.231646527,0.01195215,0.816517879,0.284112407,0.706689803,0.310484627
0.577586907,0.76139559,0.587059545,0.993579337,0.859009104,0.964228809,0.573532975
0.60719617,0.916770553,0.471114434,0.987039831,0.865071732,0.952096066,0.547439607
0.784347811,0.896694747,0.745362223,0.944731025,0.666939594,0.583247424,0.264199728
0.024257824,0.089382032,0.011882765,0.742695343,0.375866203,0.695912764,0.392672241
-0.009262797,0.235190423,0.002658632,0.779864184,0.382757401,0.690685809,0.382351052
0.65559605,0.806366068,0.62247947,0.995477807,0.895265694,0.93027629,0.598059309
0.613639355,0.815889366,0.531470195,0.976878215,0.823974515,0.824489677,0.674059897
0.717116484,0.844136025,0.708823913,0.96791673,0.769140478,0.773454095,0.379490194
0.10052975,0.299516665,0.104640592,0.673436535,0.446156527,0.63018592,0.376528329
0.0018138,0.032960974,0.007299698,0.728100391,0.382019214,0.733332971,0.391947758
0.78287216,0.919128785,0.662588709,0.997385596,0.669596113,0.91835478,0.487933032
0.551583836,0.828995215,0.41590377,0.967590525,0.726478813,0.87906897,0.484388356
0.020112855,0.374498992,0.037572858,0.905157188,0.456651348,0.883689438,0.492322826
-0.000577515,0.036249978,-0.058809625,0.900802125,0.418782374,0.837704996,0.374621641
-0.018842476,0.38431534,0.045353417,0.957818649,0.444988392,0.872718363,0.485447526
0.53656253,0.863262474,0.572402282,0.987968194,0.846098434,0.867646998,0.532757092
0.612980621,0.739087876,0.405312057,0.982173621,0.534672189,0.865647667,0.515698232
0.798016137,0.873875833,0.572753194,0.941191097,0.70639037,0.91362319,0.34082766
0.023166495,0.269675072,-0.019760518,0.75946021,0.318645289,0.597185137,0.347679918
-0.000859893,0.087267155,-0.00787528,0.626750273,0.261884604,0.678412277,0.299739295
0.543790599,0.779826042,0.421744319,0.970567429,0.686951516,0.946498542,0.454112376
0.588981379,0.871623373,0.644004217,0.992596159,0.818179436,0.931142392,0.574999203
0.587712759,0.844595309,0.232701667,0.984730274,0.589549549,0.892527731,0.459677553
0.608140207,0.809252894,0.600460816,0.856204409,0.292276818,0.765621375,0.427822707
0.001430844,0.007934271,-0.003449689,0.827659639,0.403591848,0.825082404,0.403265123
0.731774257,0.877031877,0.706478536,0.997622999,0.944346362,0.972034325,0.65652801
0.661620321,0.911831912,0.592831013,0.989285411,0.891343906,0.782459574,0.433826736
0.543830285,0.734358102,0.393857035,0.88930579,0.572019334,0.756140809,0.441909212
0.0272899,0.198761544,0.046979447,0.468788791,0.32449458,0.56124922,0.268036789
-0.025515713,0.144634792,-0.03602833,0.678143665,0.385222585,0.69871842,0.386308063
0.636005145,0.884241775,0.563649367,0.987752122,0.868217369,0.92656596,0.647264833
0.43971125,0.673088491,0.367511864,0.959074105,0.678716997,0.938412038,0.391947736
0.291586176,0.189619057,0.122462152,0.723129032,0.439418255,0.799638233,0.441005224
